page_id,timestamp_ns,is_write,distance,pid,fault_flags,vm_flags,fault_count,vma_start,vma_end,time_since_last_fault,offset_in_vma,vma_size,relative_position,sequential_access
34226913984,608802907371975,1,5,37355,629,134217979,1,140193434783744,140193455263744,10247613.0,4894720,20480000,0.239,0
34226913989,608802917603366,1,5,37355,629,134217979,1,140193434783744,140193455263744,10231391.0,4915200,20480000,0.24,0
34226913994,608802927807397,1,5,37355,629,134217979,1,140193434783744,140193455263744,10204031.0,4935680,20480000,0.241,0
34226913999,608802938022496,1,5,37355,629,134217979,1,140193434783744,140193455263744,10215099.0,4956160,20480000,0.242,0
34226914004,608802948277645,1,5,37355,629,134217979,1,140193434783744,140193455263744,10255149.0,4976640,20480000,0.243,0
34226914009,608802958506463,1,5,37355,629,134217979,1,140193434783744,140193455263744,10228818.0,4997120,20480000,0.244,0
34226914014,608802968715715,1,5,37355,629,134217979,1,140193434783744,140193455263744,10209252.0,5017600,20480000,0.245,0
34226914019,608802978922891,1,5,37355,629,134217979,1,140193434783744,140193455263744,10207176.0,5038080,20480000,0.246,0
34226914024,608802989176910,1,5,37355,629,134217979,1,140193434783744,140193455263744,10254019.0,5058560,20480000,0.247,0
34226914029,608802999405544,1,5,37355,629,134217979,1,140193434783744,140193455263744,10228634.0,5079040,20480000,0.248,0
34226914034,608803009611296,1,5,37355,629,134217979,1,140193434783744,140193455263744,10205752.0,5099520,20480000,0.249,0
34226914039,608803019816159,1,5,37355,629,134217979,1,140193434783744,140193455263744,10204863.0,5120000,20480000,0.25,0
34226914044,608803030065972,1,5,37355,629,134217979,1,140193434783744,140193455263744,10249813.0,5140480,20480000,0.251,0
34226914049,608803040299882,1,5,37355,629,134217979,1,140193434783744,140193455263744,10233910.0,5160960,20480000,0.252,0
34226914054,608803050501742,1,5,37355,629,134217979,1,140193434783744,140193455263744,10201860.0,5181440,20480000,0.253,0
34226914059,608803060709256,1,5,37355,629,134217979,1,140193434783744,140193455263744,10207514.0,5201920,20480000,0.254,0
34226914064,608803070975943,1,5,37355,629,134217979,1,140193434783744,140193455263744,10266687.0,5222400,20480000,0.255,0
34226914069,608803081211865,1,5,37355,629,134217979,1,140193434783744,140193455263744,10235922.0,5242880,20480000,0.256,0
34226914074,608803091418248,1,5,37355,629,134217979,1,140193434783744,140193455263744,10206383.0,5263360,20480000,0.257,0
34226914079,608803101625788,1,5,37355,629,134217979,1,140193434783744,140193455263744,10207540.0,5283840,20480000,0.258,0
34226914084,608803111876835,1,5,37355,629,134217979,1,140193434783744,140193455263744,10251047.0,5304320,20480000,0.259,0
34226914089,608803122106085,1,5,37355,629,134217979,1,140193434783744,140193455263744,10229250.0,5324800,20480000,0.26,0
34226914094,608803132310351,1,5,37355,629,134217979,1,140193434783744,140193455263744,10204266.0,5345280,20480000,0.261,0
34226914099,608803142514684,1,5,37355,629,134217979,1,140193434783744,140193455263744,10204333.0,5365760,20480000,0.262,0
34226914104,608803152765561,1,5,37355,629,134217979,1,140193434783744,140193455263744,10250877.0,5386240,20480000,0.263,0
34226914109,608803162998420,1,5,37355,629,134217979,1,140193434783744,140193455263744,10232859.0,5406720,20480000,0.264,0
34226914114,608803173203390,1,5,37355,629,134217979,1,140193434783744,140193455263744,10204970.0,5427200,20480000,0.265,0
34226914119,608803183408871,1,5,37355,629,134217979,1,140193434783744,140193455263744,10205481.0,5447680,20480000,0.266,0
34226914124,608803193666765,1,5,37355,629,134217979,1,140193434783744,140193455263744,10257894.0,5468160,20480000,0.267,0
34226914129,608803203895810,1,5,37355,629,134217979,1,140193434783744,140193455263744,10229045.0,5488640,20480000,0.268,0
34226914134,608803214100797,1,5,37355,629,134217979,1,140193434783744,140193455263744,10204987.0,5509120,20480000,0.269,0
34226914139,608803224305604,1,5,37355,629,134217979,1,140193434783744,140193455263744,10204807.0,5529600,20480000,0.27,0
34226914144,608803234553666,1,5,37355,629,134217979,1,140193434783744,140193455263744,10248062.0,5550080,20480000,0.271,0
34226914149,608803244782908,1,5,37355,629,134217979,1,140193434783744,140193455263744,10229242.0,5570560,20480000,0.272,0
34226914154,608803254985042,1,5,37355,629,134217979,1,140193434783744,140193455263744,10202134.0,5591040,20480000,0.273,0
34226914159,608803265188527,1,5,37355,629,134217979,1,140193434783744,140193455263744,10203485.0,5611520,20480000,0.274,0
34226914164,608803275443111,1,5,37355,629,134217979,1,140193434783744,140193455263744,10254584.0,5632000,20480000,0.275,0
34226914169,608803285676234,1,5,37355,629,134217979,1,140193434783744,140193455263744,10233123.0,5652480,20480000,0.276,0
34226914174,608803295881198,1,5,37355,629,134217979,1,140193434783744,140193455263744,10204964.0,5672960,20480000,0.277,0
34226914179,608803306087762,1,5,37355,629,134217979,1,140193434783744,140193455263744,10206564.0,5693440,20480000,0.278,0
34226914184,608803316347425,1,5,37355,629,134217979,1,140193434783744,140193455263744,10259663.0,5713920,20480000,0.279,0
34226914189,608803326577642,1,5,37355,629,134217979,1,140193434783744,140193455263744,10230217.0,5734400,20480000,0.28,0
34226914194,608803336782222,1,5,37355,629,134217979,1,140193434783744,140193455263744,10204580.0,5754880,20480000,0.281,0
34226914199,608803346987893,1,5,37355,629,134217979,1,140193434783744,140193455263744,10205671.0,5775360,20480000,0.282,0
34226914204,608803357236880,1,5,37355,629,134217979,1,140193434783744,140193455263744,10248987.0,5795840,20480000,0.283,0
34226914209,608803367466656,1,5,37355,629,134217979,1,140193434783744,140193455263744,10229776.0,5816320,20480000,0.284,0
34226914214,608803377674396,1,5,37355,629,134217979,1,140193434783744,140193455263744,10207740.0,5836800,20480000,0.285,0
34226914219,608803387881217,1,5,37355,629,134217979,1,140193434783744,140193455263744,10206821.0,5857280,20480000,0.286,0
34226914224,608803398129074,1,5,37355,629,134217979,1,140193434783744,140193455263744,10247857.0,5877760,20480000,0.287,0
34226914229,608803408358836,1,5,37355,629,134217979,1,140193434783744,140193455263744,10229762.0,5898240,20480000,0.288,0
34226914234,608803418568629,1,5,37355,629,134217979,1,140193434783744,140193455263744,10209793.0,5918720,20480000,0.289,0
34226914239,608803428771954,1,5,37355,629,134217979,1,140193434783744,140193455263744,10203325.0,5939200,20480000,0.29,0
34226914244,608803439027146,1,5,37355,629,134217979,1,140193434783744,140193455263744,10255192.0,5959680,20480000,0.291,0
34226914249,608803449258120,1,5,37355,629,134217979,1,140193434783744,140193455263744,10230974.0,5980160,20480000,0.292,0
34226914254,608803459460260,1,5,37355,629,134217979,1,140193434783744,140193455263744,10202140.0,6000640,20480000,0.293,0
34226914259,608803469670288,1,5,37355,629,134217979,1,140193434783744,140193455263744,10210028.0,6021120,20480000,0.294,0
34226914264,608803479922319,1,5,37355,629,134217979,1,140193434783744,140193455263744,10252031.0,6041600,20480000,0.295,0
34226914269,608803490153293,1,5,37355,629,134217979,1,140193434783744,140193455263744,10230974.0,6062080,20480000,0.296,0
34226914274,608803500357126,1,5,37355,629,134217979,1,140193434783744,140193455263744,10203833.0,6082560,20480000,0.297,0
34226914279,608803510564389,1,5,37355,629,134217979,1,140193434783744,140193455263744,10207263.0,6103040,20480000,0.298,0
34226914284,608803520814134,1,5,37355,629,134217979,1,140193434783744,140193455263744,10249745.0,6123520,20480000,0.299,0
34226914289,608803531042615,1,5,37355,629,134217979,1,140193434783744,140193455263744,10228481.0,6144000,20480000,0.3,0
34226914294,608803541248767,1,5,37355,629,134217979,1,140193434783744,140193455263744,10206152.0,6164480,20480000,0.301,0
34226914299,608803551452919,1,5,37355,629,134217979,1,140193434783744,140193455263744,10204152.0,6184960,20480000,0.302,0
34226914304,608803561709940,1,5,37355,629,134217979,1,140193434783744,140193455263744,10257021.0,6205440,20480000,0.303,0
34226914309,608803571939919,1,5,37355,629,134217979,1,140193434783744,140193455263744,10229979.0,6225920,20480000,0.304,0
34226914314,608803582144779,1,5,37355,629,134217979,1,140193434783744,140193455263744,10204860.0,6246400,20480000,0.305,0
34226914319,608803592353977,1,5,37355,629,134217979,1,140193434783744,140193455263744,10209198.0,6266880,20480000,0.306,0
34226914324,608803602609204,1,5,37355,629,134217979,1,140193434783744,140193455263744,10255227.0,6287360,20480000,0.307,0
34226914329,608803612849392,1,5,37355,629,134217979,1,140193434783744,140193455263744,10240188.0,6307840,20480000,0.308,0
34226914334,608803623045359,1,5,37355,629,134217979,1,140193434783744,140193455263744,10195967.0,6328320,20480000,0.309,0
34226914339,608803633249672,1,5,37355,629,134217979,1,140193434783744,140193455263744,10204313.0,6348800,20480000,0.31,0
34226914344,608803643497248,1,5,37355,629,134217979,1,140193434783744,140193455263744,10247576.0,6369280,20480000,0.311,0
34226914349,608803653729360,1,5,37355,629,134217979,1,140193434783744,140193455263744,10232112.0,6389760,20480000,0.312,0
34226914354,608803663931950,1,5,37355,629,134217979,1,140193434783744,140193455263744,10202590.0,6410240,20480000,0.313,0
34226914359,608803674133653,1,5,37355,629,134217979,1,140193434783744,140193455263744,10201703.0,6430720,20480000,0.314,0
34226914364,608803684384237,1,5,37355,629,134217979,1,140193434783744,140193455263744,10250584.0,6451200,20480000,0.315,0
34226914369,608803694616515,1,5,37355,629,134217979,1,140193434783744,140193455263744,10232278.0,6471680,20480000,0.316,0
34226914374,608803704820468,1,5,37355,629,134217979,1,140193434783744,140193455263744,10203953.0,6492160,20480000,0.317,0
34226914379,608803715026311,1,5,37355,629,134217979,1,140193434783744,140193455263744,10205843.0,6512640,20480000,0.318,0
34226914384,608803725279357,1,5,37355,629,134217979,1,140193434783744,140193455263744,10253046.0,6533120,20480000,0.319,0
34226914389,608803735508679,1,5,37355,629,134217979,1,140193434783744,140193455263744,10229322.0,6553600,20480000,0.32,0
34226914394,608803745714477,1,5,37355,629,134217979,1,140193434783744,140193455263744,10205798.0,6574080,20480000,0.321,0
34226914399,608803755917849,1,5,37355,629,134217979,1,140193434783744,140193455263744,10203372.0,6594560,20480000,0.322,0
34226914404,608803766166375,1,5,37355,629,134217979,1,140193434783744,140193455263744,10248526.0,6615040,20480000,0.323,0
34226914409,608803776398530,1,5,37355,629,134217979,1,140193434783744,140193455263744,10232155.0,6635520,20480000,0.324,0
34226914414,608803786603641,1,5,37355,629,134217979,1,140193434783744,140193455263744,10205111.0,6656000,20480000,0.325,0
34226914419,608803796811872,1,5,37355,629,134217979,1,140193434783744,140193455263744,10208231.0,6676480,20480000,0.326,0
34226914424,608803807071301,1,5,37355,629,134217979,1,140193434783744,140193455263744,10259429.0,6696960,20480000,0.327,0
34226914429,608803817302584,1,5,37355,629,134217979,1,140193434783744,140193455263744,10231283.0,6717440,20480000,0.328,0
34226914434,608803827499044,1,5,37355,629,134217979,1,140193434783744,140193455263744,10196460.0,6737920,20480000,0.329,0
34226914439,608803837702710,1,5,37355,629,134217979,1,140193434783744,140193455263744,10203666.0,6758400,20480000,0.33,0
34226914444,608803847956740,1,5,37355,629,134217979,1,140193434783744,140193455263744,10254030.0,6778880,20480000,0.331,0
34226914449,608803858199645,1,5,37355,629,134217979,1,140193434783744,140193455263744,10242905.0,6799360,20480000,0.332,0
34226914454,608803868407235,1,5,37355,629,134217979,1,140193434783744,140193455263744,10207590.0,6819840,20480000,0.333,0
34226914459,608803878612866,1,5,37355,629,134217979,1,140193434783744,140193455263744,10205631.0,6840320,20480000,0.334,0
34226914464,608803888860462,1,5,37355,629,134217979,1,140193434783744,140193455263744,10247596.0,6860800,20480000,0.335,0
34226914469,608803899089864,1,5,37355,629,134217979,1,140193434783744,140193455263744,10229402.0,6881280,20480000,0.336,0
34226914474,608803909296473,1,5,37355,629,134217979,1,140193434783744,140193455263744,10206609.0,6901760,20480000,0.337,0
34226914479,608803919498452,1,5,37355,629,134217979,1,140193434783744,140193455263744,10201979.0,6922240,20480000,0.338,0
34226914484,608803929748598,1,5,37355,629,134217979,1,140193434783744,140193455263744,10250146.0,6942720,20480000,0.339,0
34226914489,608803939978657,1,5,37355,629,134217979,1,140193434783744,140193455263744,10230059.0,6963200,20480000,0.34,0
34226914494,608803950200383,1,5,37355,629,134217979,1,140193434783744,140193455263744,10221726.0,6983680,20480000,0.341,0
34226914499,608803960407416,1,5,37355,629,134217979,1,140193434783744,140193455263744,10207033.0,7004160,20480000,0.342,0
34226914504,608803970662872,1,5,37355,629,134217979,1,140193434783744,140193455263744,10255456.0,7024640,20480000,0.343,0
34226914509,608803980891252,1,5,37355,629,134217979,1,140193434783744,140193455263744,10228380.0,7045120,20480000,0.344,0
34226914514,608803991100888,1,5,37355,629,134217979,1,140193434783744,140193455263744,10209636.0,7065600,20480000,0.345,0
34226914519,608804001307402,1,5,37355,629,134217979,1,140193434783744,140193455263744,10206514.0,7086080,20480000,0.346,0
34226914524,608804011553393,1,5,37355,629,134217979,1,140193434783744,140193455263744,10245991.0,7106560,20480000,0.347,0
34226914529,608804021783813,1,5,37355,629,134217979,1,140193434783744,140193455263744,10230420.0,7127040,20480000,0.348,0
34226914534,608804031991527,1,5,37355,629,134217979,1,140193434783744,140193455263744,10207714.0,7147520,20480000,0.349,0
34226914539,608804042205675,1,5,37355,629,134217979,1,140193434783744,140193455263744,10214148.0,7168000,20480000,0.35,0
34226914544,608804052456705,1,5,37355,629,134217979,1,140193434783744,140193455263744,10251030.0,7188480,20480000,0.351,0
34226914549,608804062686462,1,5,37355,629,134217979,1,140193434783744,140193455263744,10229757.0,7208960,20480000,0.352,0
34226914554,608804072890849,1,5,37355,629,134217979,1,140193434783744,140193455263744,10204387.0,7229440,20480000,0.353,0
34226914559,608804083094091,1,5,37355,629,134217979,1,140193434783744,140193455263744,10203242.0,7249920,20480000,0.354,0
34226914564,608804093348475,1,5,37355,629,134217979,1,140193434783744,140193455263744,10254384.0,7270400,20480000,0.355,0
34226914569,608804103579796,1,5,37355,629,134217979,1,140193434783744,140193455263744,10231321.0,7290880,20480000,0.356,0
34226914574,608804113785679,1,5,37355,629,134217979,1,140193434783744,140193455263744,10205883.0,7311360,20480000,0.357,0
34226914579,608804123988737,1,5,37355,629,134217979,1,140193434783744,140193455263744,10203058.0,7331840,20480000,0.358,0
34226914584,608804134250777,1,5,37355,629,134217979,1,140193434783744,140193455263744,10262040.0,7352320,20480000,0.359,0
34226914589,608804144483276,1,5,37355,629,134217979,1,140193434783744,140193455263744,10232499.0,7372800,20480000,0.36,0
34226914594,608804154685540,1,5,37355,629,134217979,1,140193434783744,140193455263744,10202264.0,7393280,20480000,0.361,0
34226914599,608804164889219,1,5,37355,629,134217979,1,140193434783744,140193455263744,10203679.0,7413760,20480000,0.362,0
34226914604,608804175140189,1,5,37355,629,134217979,1,140193434783744,140193455263744,10250970.0,7434240,20480000,0.363,0
34226914609,608804185371957,1,5,37355,629,134217979,1,140193434783744,140193455263744,10231768.0,7454720,20480000,0.364,0
34226914614,608804195573459,1,5,37355,629,134217979,1,140193434783744,140193455263744,10201502.0,7475200,20480000,0.365,0
34226914619,608804205777081,1,5,37355,629,134217979,1,140193434783744,140193455263744,10203622.0,7495680,20480000,0.366,0
34226914624,608804216042141,1,5,37355,629,134217979,1,140193434783744,140193455263744,10265060.0,7516160,20480000,0.367,0
34226914629,608804226271069,1,5,37355,629,134217979,1,140193434783744,140193455263744,10228928.0,7536640,20480000,0.368,0
34226914634,608804236475532,1,5,37355,629,134217979,1,140193434783744,140193455263744,10204463.0,7557120,20480000,0.369,0
34226914639,608804246679623,1,5,37355,629,134217979,1,140193434783744,140193455263744,10204091.0,7577600,20480000,0.37,0
34226914644,608804256929235,1,5,37355,629,134217979,1,140193434783744,140193455263744,10249612.0,7598080,20480000,0.371,0
34226914649,608804267157943,1,5,37355,629,134217979,1,140193434783744,140193455263744,10228708.0,7618560,20480000,0.372,0
34226914654,608804277362300,1,5,37355,629,134217979,1,140193434783744,140193455263744,10204357.0,7639040,20480000,0.373,0
34226914659,608804287574899,1,5,37355,629,134217979,1,140193434783744,140193455263744,10212599.0,7659520,20480000,0.374,0
34226914664,608804297825669,1,5,37355,629,134217979,1,140193434783744,140193455263744,10250770.0,7680000,20480000,0.375,0
34226914669,608804308065238,1,5,37355,629,134217979,1,140193434783744,140193455263744,10239569.0,7700480,20480000,0.376,0
34226914674,608804318269514,1,5,37355,629,134217979,1,140193434783744,140193455263744,10204276.0,7720960,20480000,0.377,0
34226914679,608804328484219,1,5,37355,629,134217979,1,140193434783744,140193455263744,10214705.0,7741440,20480000,0.378,0
34226914684,608804338739081,1,5,37355,629,134217979,1,140193434783744,140193455263744,10254862.0,7761920,20480000,0.379,0
34226914689,608804348969671,1,5,37355,629,134217979,1,140193434783744,140193455263744,10230590.0,7782400,20480000,0.38,0
34226914694,608804359173937,1,5,37355,629,134217979,1,140193434783744,140193455263744,10204266.0,7802880,20480000,0.381,0
34226914699,608804369379928,1,5,37355,629,134217979,1,140193434783744,140193455263744,10205991.0,7823360,20480000,0.382,0
34226914704,608804379631768,1,5,37355,629,134217979,1,140193434783744,140193455263744,10251840.0,7843840,20480000,0.383,0
34226914709,608804389862292,1,5,37355,629,134217979,1,140193434783744,140193455263744,10230524.0,7864320,20480000,0.384,0
34226914714,608804400067716,1,5,37355,629,134217979,1,140193434783744,140193455263744,10205424.0,7884800,20480000,0.385,0
34226914719,608804410271999,1,5,37355,629,134217979,1,140193434783744,140193455263744,10204283.0,7905280,20480000,0.386,0
34226914724,608804420523753,1,5,37355,629,134217979,1,140193434783744,140193455263744,10251754.0,7925760,20480000,0.387,0
34226914729,608804430756189,1,5,37355,629,134217979,1,140193434783744,140193455263744,10232436.0,7946240,20480000,0.388,0
34226914734,608804440960627,1,5,37355,629,134217979,1,140193434783744,140193455263744,10204438.0,7966720,20480000,0.389,0
34226914739,608804451170884,1,5,37355,629,134217979,1,140193434783744,140193455263744,10210257.0,7987200,20480000,0.39,0
34226914744,608804461418106,1,5,37355,629,134217979,1,140193434783744,140193455263744,10247222.0,8007680,20480000,0.391,0
34226914749,608804471652357,1,5,37355,629,134217979,1,140193434783744,140193455263744,10234251.0,8028160,20480000,0.392,0
34226914754,608804481867403,1,5,37355,629,134217979,1,140193434783744,140193455263744,10215046.0,8048640,20480000,0.393,0
34226914759,608804492072420,1,5,37355,629,134217979,1,140193434783744,140193455263744,10205017.0,8069120,20480000,0.394,0
34226914764,608804502328786,1,5,37355,629,134217979,1,140193434783744,140193455263744,10256366.0,8089600,20480000,0.395,0
34226914769,608804512558551,1,5,37355,629,134217979,1,140193434783744,140193455263744,10229765.0,8110080,20480000,0.396,0
34226914774,608804522766394,1,5,37355,629,134217979,1,140193434783744,140193455263744,10207843.0,8130560,20480000,0.397,0
34226914779,608804532974402,1,5,37355,629,134217979,1,140193434783744,140193455263744,10208008.0,8151040,20480000,0.398,0
34226914784,608804543225746,1,5,37355,629,134217979,1,140193434783744,140193455263744,10251344.0,8171520,20480000,0.399,0
34226914789,608804553455211,1,5,37355,629,134217979,1,140193434783744,140193455263744,10229465.0,8192000,20480000,0.4,0
34226914794,608804563659064,1,5,37355,629,134217979,1,140193434783744,140193455263744,10203853.0,8212480,20480000,0.401,0
34226914799,608804573866043,1,5,37355,629,134217979,1,140193434783744,140193455263744,10206979.0,8232960,20480000,0.402,0
34226914804,608804584117918,1,5,37355,629,134217979,1,140193434783744,140193455263744,10251875.0,8253440,20480000,0.403,0
34226914809,608804594347583,1,5,37355,629,134217979,1,140193434783744,140193455263744,10229665.0,8273920,20480000,0.404,0
34226914814,608804604551896,1,5,37355,629,134217979,1,140193434783744,140193455263744,10204313.0,8294400,20480000,0.405,0
34226914819,608804614760013,1,5,37355,629,134217979,1,140193434783744,140193455263744,10208117.0,8314880,20480000,0.406,0
34226914824,608804625019358,1,5,37355,629,134217979,1,140193434783744,140193455263744,10259345.0,8335360,20480000,0.407,0
34226914829,608804635244465,1,5,37355,629,134217979,1,140193434783744,140193455263744,10225107.0,8355840,20480000,0.408,0
34226914834,608804645448107,1,5,37355,629,134217979,1,140193434783744,140193455263744,10203642.0,8376320,20480000,0.409,0
34226914839,608804655661337,1,5,37355,629,134217979,1,140193434783744,140193455263744,10213230.0,8396800,20480000,0.41,0
34226914844,608804665911907,1,5,37355,629,134217979,1,140193434783744,140193455263744,10250570.0,8417280,20480000,0.411,0
34226914849,608804676154588,1,5,37355,629,134217979,1,140193434783744,140193455263744,10242681.0,8437760,20480000,0.412,0
34226914854,608804686357489,1,5,37355,629,134217979,1,140193434783744,140193455263744,10202901.0,8458240,20480000,0.413,0
34226914859,608804696561862,1,5,37355,629,134217979,1,140193434783744,140193455263744,10204373.0,8478720,20480000,0.414,0
34226914864,608804706813992,1,5,37355,629,134217979,1,140193434783744,140193455263744,10252130.0,8499200,20480000,0.415,0
34226914869,608804717054824,1,5,37355,629,134217979,1,140193434783744,140193455263744,10240832.0,8519680,20480000,0.416,0
34226914874,608804727258286,1,5,37355,629,134217979,1,140193434783744,140193455263744,10203462.0,8540160,20480000,0.417,0
34226914879,608804737461298,1,5,37355,629,134217979,1,140193434783744,140193455263744,10203012.0,8560640,20480000,0.418,0
34226914884,608804747716643,1,5,37355,629,134217979,1,140193434783744,140193455263744,10255345.0,8581120,20480000,0.419,0
34226914889,608804757945331,1,5,37355,629,134217979,1,140193434783744,140193455263744,10228688.0,8601600,20480000,0.42,0
34226914894,608804768150865,1,5,37355,629,134217979,1,140193434783744,140193455263744,10205534.0,8622080,20480000,0.421,0
34226914899,608804778356285,1,5,37355,629,134217979,1,140193434783744,140193455263744,10205420.0,8642560,20480000,0.422,0
34226914904,608804788613359,1,5,37355,629,134217979,1,140193434783744,140193455263744,10257074.0,8663040,20480000,0.423,0
34226914909,608804798839994,1,5,37355,629,134217979,1,140193434783744,140193455263744,10226635.0,8683520,20480000,0.424,0
34226914914,608804809041376,1,5,37355,629,134217979,1,140193434783744,140193455263744,10201382.0,8704000,20480000,0.425,0
34226914919,608804819248800,1,5,37355,629,134217979,1,140193434783744,140193455263744,10207424.0,8724480,20480000,0.426,0
34226914924,608804829499873,1,5,37355,629,134217979,1,140193434783744,140193455263744,10251073.0,8744960,20480000,0.427,0
34226914929,608804839730670,1,5,37355,629,134217979,1,140193434783744,140193455263744,10230797.0,8765440,20480000,0.428,0
34226914934,608804849934569,1,5,37355,629,134217979,1,140193434783744,140193455263744,10203899.0,8785920,20480000,0.429,0
34226914939,608804860138712,1,5,37355,629,134217979,1,140193434783744,140193455263744,10204143.0,8806400,20480000,0.43,0
34226914944,608804870389875,1,5,37355,629,134217979,1,140193434783744,140193455263744,10251163.0,8826880,20480000,0.431,0
34226914949,608804880621984,1,5,37355,629,134217979,1,140193434783744,140193455263744,10232109.0,8847360,20480000,0.432,0
34226914954,608804890826971,1,5,37355,629,134217979,1,140193434783744,140193455263744,10204987.0,8867840,20480000,0.433,0
34226914959,608804901030990,1,5,37355,629,134217979,1,140193434783744,140193455263744,10204019.0,8888320,20480000,0.434,0
34226914964,608804911293469,1,5,37355,629,134217979,1,140193434783744,140193455263744,10262479.0,8908800,20480000,0.435,0
34226914969,608804921521493,1,5,37355,629,134217979,1,140193434783744,140193455263744,10228024.0,8929280,20480000,0.436,0
34226914974,608804931724384,1,5,37355,629,134217979,1,140193434783744,140193455263744,10202891.0,8949760,20480000,0.437,0
34226914979,608804941931713,1,5,37355,629,134217979,1,140193434783744,140193455263744,10207329.0,8970240,20480000,0.438,0
34226914984,608804952187276,1,5,37355,629,134217979,1,140193434783744,140193455263744,10255563.0,8990720,20480000,0.439,0
34226914989,608804962418700,1,5,37355,629,134217979,1,140193434783744,140193455263744,10231424.0,9011200,20480000,0.44,0
34226914994,608804972623306,1,5,37355,629,134217979,1,140193434783744,140193455263744,10204606.0,9031680,20480000,0.441,0
34226914999,608804982829968,1,5,37355,629,134217979,1,140193434783744,140193455263744,10206662.0,9052160,20480000,0.442,0
34226915004,608804993083414,1,5,37355,629,134217979,1,140193434783744,140193455263744,10253446.0,9072640,20480000,0.443,0
34226915009,608805003334949,1,5,37355,629,134217979,1,140193434783744,140193455263744,10251535.0,9093120,20480000,0.444,0
34226915014,608805013538778,1,5,37355,629,134217979,1,140193434783744,140193455263744,10203829.0,9113600,20480000,0.445,0
34226915019,608805023741228,1,5,37355,629,134217979,1,140193434783744,140193455263744,10202450.0,9134080,20480000,0.446,0
34226915024,608805033995222,1,5,37355,629,134217979,1,140193434783744,140193455263744,10253994.0,9154560,20480000,0.447,0
34226915029,608805044224837,1,5,37355,629,134217979,1,140193434783744,140193455263744,10229615.0,9175040,20480000,0.448,0
34226915034,608805054439546,1,5,37355,629,134217979,1,140193434783744,140193455263744,10214709.0,9195520,20480000,0.449,0
34226915039,608805064646742,1,5,37355,629,134217979,1,140193434783744,140193455263744,10207196.0,9216000,20480000,0.45,0
34226915044,608805074895500,1,5,37355,629,134217979,1,140193434783744,140193455263744,10248758.0,9236480,20480000,0.451,0
34226915049,608805085123543,1,5,37355,629,134217979,1,140193434783744,140193455263744,10228043.0,9256960,20480000,0.452,0
34226915054,608805095328347,1,5,37355,629,134217979,1,140193434783744,140193455263744,10204804.0,9277440,20480000,0.453,0
34226915059,608805105538783,1,5,37355,629,134217979,1,140193434783744,140193455263744,10210436.0,9297920,20480000,0.454,0
34226915064,608805115793281,1,5,37355,629,134217979,1,140193434783744,140193455263744,10254498.0,9318400,20480000,0.455,0
34226915069,608805126029714,1,5,37355,629,134217979,1,140193434783744,140193455263744,10236433.0,9338880,20480000,0.456,0
34226915074,608805136236879,1,5,37355,629,134217979,1,140193434783744,140193455263744,10207165.0,9359360,20480000,0.457,0
34226915079,608805146441616,1,5,37355,629,134217979,1,140193434783744,140193455263744,10204737.0,9379840,20480000,0.458,0
34226915084,608805156697405,1,5,37355,629,134217979,1,140193434783744,140193455263744,10255789.0,9400320,20480000,0.459,0
34226915089,608805166925886,1,5,37355,629,134217979,1,140193434783744,140193455263744,10228481.0,9420800,20480000,0.46,0
34226915094,608805177133900,1,5,37355,629,134217979,1,140193434783744,140193455263744,10208014.0,9441280,20480000,0.461,0
34226915099,608805187338036,1,5,37355,629,134217979,1,140193434783744,140193455263744,10204136.0,9461760,20480000,0.462,0
34226915104,608805197586283,1,5,37355,629,134217979,1,140193434783744,140193455263744,10248247.0,9482240,20480000,0.463,0
34226915109,608805207815735,1,5,37355,629,134217979,1,140193434783744,140193455263744,10229452.0,9502720,20480000,0.464,0
34226915114,608805218024879,1,5,37355,629,134217979,1,140193434783744,140193455263744,10209144.0,9523200,20480000,0.465,0
34226915119,608805228233173,1,5,37355,629,134217979,1,140193434783744,140193455263744,10208294.0,9543680,20480000,0.466,0
34226915124,608805238482075,1,5,37355,629,134217979,1,140193434783744,140193455263744,10248902.0,9564160,20480000,0.467,0
34226915129,608805248710532,1,5,37355,629,134217979,1,140193434783744,140193455263744,10228457.0,9584640,20480000,0.468,0
34226915134,608805258914528,1,5,37355,629,134217979,1,140193434783744,140193455263744,10203996.0,9605120,20480000,0.469,0
34226915139,608805269122281,1,5,37355,629,134217979,1,140193434783744,140193455263744,10207753.0,9625600,20480000,0.47,0
34226915144,608805279393094,1,5,37355,629,134217979,1,140193434783744,140193455263744,10270813.0,9646080,20480000,0.471,0
34226915149,608805289624578,1,5,37355,629,134217979,1,140193434783744,140193455263744,10231484.0,9666560,20480000,0.472,0
34226915154,608805299828310,1,5,37355,629,134217979,1,140193434783744,140193455263744,10203732.0,9687040,20480000,0.473,0
34226915159,608805310036658,1,5,37355,629,134217979,1,140193434783744,140193455263744,10208348.0,9707520,20480000,0.474,0
34226915164,608805320284123,1,5,37355,629,134217979,1,140193434783744,140193455263744,10247465.0,9728000,20480000,0.475,0
34226915169,608805330513959,1,5,37355,629,134217979,1,140193434783744,140193455263744,10229836.0,9748480,20480000,0.476,0
34226915174,608805340720975,1,5,37355,629,134217979,1,140193434783744,140193455263744,10207016.0,9768960,20480000,0.477,0
